text,label
"So beware of my contempt , and keep your promise .",0
I'll keep my promise just as if you really were Rosalind .,0
"So , goodbye .",0
"Well , time is the old judge that tries your kind of criminal .",0
Goodbye .,0
You have absolutely abused our sex in this love talk of yours .,0
We should rip off your man's clothing and show the world the woman who has represented her own kind so badly .,0
"Oh cousin , cousin , cousin , my sweet little cousin , I wish you knew how deep in love I am .",0
"Or it's bottomless , at least : pour affection in one end , and it runs out the other .",0
"Cupid , that blind bastard son of Venus , conceived from a thought and anger , born from insanity , that blind , naughty boy who makes everyone else go blind just because he can't see himself , let Cupid judge how deep my love runs .",0
"I'm telling you , Aliena , I can't stand being apart from Orlando .",0
I'm going to find some shade and sigh until he returns .,0
And I'm going to sleep .,0
Which one of you killed the deer ?,0
"Yes , sir .",0
Then sing it .,0
It doesn't matter if it's in tune so long as it's loud enough .,0
What do you say now ?,0
Isn't it past two o'clock ?,0
And I see a lot of Orlando here .,0
Look who's coming .,0
"No , I swear , I don't even know what's in it .",0
Phoebe wrote it .,0
"Well , then , what should we do for fun instead ?",0
"Let's go find that hussy , Fortune , and and mock her till she starts distributing her gifts more equally .",0
"Oh , really ?",0
"Well , when Nature makes a person beautiful , can't Fortune make her fall into a fire , thereby making her ugly after all ?",0
"And even though Nature has given us the wit to have this argument , hasn't Fortune sent this fool here to stop us ?",0
"Come on , you're a fool , and driven to extreme measures by love .",0
The point is that she didn't write this letter .,0
"These are a man's words , and his handwriting .",0
"I'm telling you , it's hers .",0
"Why , she challenges me like a Muslim would challenge a Christian .",0
"No , a woman's gentle brain could never have come up with such crude expressions and even harsher meanings .",0
Do you want to hear what she says ?,0
"If you want to read it , as I haven't heard it yet , though I've heard too much of Phoebe's cruelty .",0
She's Phoebe-ing me .,0
Listen to what the tyrant says .,0
You call that ranting ?,0
You call this sneering ?,0
Why do you pity him ?,0
Follow them straight to the cottage .,0
"Since you asked , I suppose it's not bragging to say that we are .",0
"Orlando sends his regards to you both , and he sends this bloody handkerchief to the boy he calls ""his Rosalind."" Is that you ?",0
It is .,0
"It's about who I am , and how , why , and where this handkerchief was stained .",0
"Please , tell us .",0
"He looked to the side , and pay attention to what he saw then : under an oak tree , whose lower branches were mossy with age and top branches ancient and brittle , he saw a wretched beggar , with overgrown hair and beard , asleep on his back .",0
He discovered that the man was his older brother .,0
"Oh , I've heard him talk about that brother , and he described him as the most inhumane man alive .",0
He turned away twice and almost left him there .,0
"But his kindness was nobler than even his desire for revenge , his natural goodness was stronger than his need to give his brother what he deserved .",0
Are you his brother ?,0
Was it you that he rescued ?,0
Was it you that was always plotting to kill him ?,0
"That was me , but it's not me , I'm not ashamed to tell you what I once was , since I'm so happy to have since converted .",0
But what about the bloody handkerchief ?,0
I'll get there .,0
"After a brief time , as he is a strong , brave man ,",0
Many people faint when they see blood .,0
"There's more to it than that. , Ganymede !",0
"Look , he's recovering .",0
I want to go home .,0
We'll take you there .,0
"Please , will you take his arm ?",0
"Buck up , boy !",0
You're a man ?,0
You don't have a man's courage .,0
"It's true , I confess .",0
"Oh , sir , someone would think I was a good fake .",0
Please tell your brother what a convincing show I put on .,0
Whoo-hoo !,0
That was no show .,0
Your cheeks are too flushed for me to believe that was a fake faint .,0
"Fake , I'm telling you .",0
"Well , then , be brave and pretend to be a man .",0
That's what I'm doing .,0
"But honestly , I should have been a woman .",0
"Come on , you keep getting paler .",0
"I'll do that , because I have to tell my brother how you forgave him , Rosalind .",0
I'll think of something .,0
"But please , tell him how well I faked a faint .",0
Will you come with us ?,0
"We'll get married at some point , Audrey .",0
Be patient .,0
"Really , the priest was good enough , no matter what that old guy said .",0
"No , he was wicked and vile .",0
"But Audrey , there's a boy in the forest who claims you're his girl .",0
Here comes the man himself .,0
It warms my heart to encounter such a country bumpkin .,0
"How old are you , friend ?",0
"Twenty-five , sir .",0
A mature age .,0
Is your name William ?,0
"Yes , it's William , sir .",0
A good name .,0
Were you born here in the forest ?,0
"Yes sir , thank God .",0
"Thank God"" , that's a good answer .",0
Are you rich ?,0
"Well , so-so .",0
"So-so"" is good , very good , an excellent answer .",0
"And then again , it's not so good , but only so-so .",0
Are you wise ?,0
"Yes sir , I'm fairly witty .",0
"Well , that's a fine answer .",0
Give me your hand .,0
Are you educated ?,0
"No , sir .",0
"Then learn this from me : if you have something , you have it .",0
"Everyone knows that when you pour a drink out of a cup and into a glass , the cup becomes empty .",0
"Why , the he that will marry this woman .",0
"Or , rather , I'll kill you , or I'll do away with you , or I'll turn your life into death and your freedom into captivity .",0
"I'll poison you , or beat you with a club , or stab you with a sword .",0
I'll bandy you about and overwhelm you with my cleverness .,0
"I will , in other words , kill you in three hundred and fifty ways .",0
"Therefore , tremble with fear and leave .",0
"Do what he says , William .",0
"Farewell , sir .",0
Our master and mistress are looking for you .,0
Let's go .,0
"Hurry up , Audrey , hurry. , I'm coming , I'm coming .",0
"Mistress , you have to go see your father .",0
Did they make you the messenger ?,0
"From a certain knight who swore on his honor that the pancakes he was eating were good , and that the mustard on top of them , he swore on his honor , was bad .",0
"Now , I'll swear to the opposite , that the pancakes were rotten , and the mustard was fine , but even so , the knight wasn't lying .",0
"And how , out of your great heap of knowledge , will you manage to prove that ?",0
"Yes , please ; unleash your wisdom .",0
Watch me : stroke your chins and swear by your beards that I am a knave .,0
